date,weekday,start,end,venue,title,organizer,category,source_url,status,ticket_url,description,duration_source
2026-08-06,Torsdag,16:15,17:15,"Teatern, Strand Hotel",Vikingatidens starka kvinna,Idun Vinterros,Föredrag,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343725,"En handelskvinna, en sköldmö, gårdens beskydarinna eller en religiös ledare? Vem var vikingatidens kvinna och vad var hennes ställning i samhället? Var vikingatiden jämställd eller hierarkisk? Idun Vinterros berättar om vad vi vet om den vikingatida kvinnans liv baserat på de källor vi har idag.",source
2026-08-06,Torsdag,17:00,19:00,Gutars Bågskyttars läger,Öppet läger hos Gutars Bågskyttar,Gutars Bågskyttar,Uppvisningsläger,https://www.medeltidsveckan.se/programme/,,,Välkomna till vårt läger. Här kommer du att få träffa medlemmar från Gutars Bågskyttar som kan mycket om långbågar och armborst. Ni kommer att få se material och prata skytte.,source
2026-08-06,Torsdag,17:00,18:30,Strandgärdet,Trallworkshop,Annie Björkman,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343652,"Att tralla brukar inom folkmusikvärlden syfta på att sjunga folkliga danslåtar som exempelvis polska, vals eller schottis. Då sjunger man på stavelser som dudelidej, ladidej eller liknande istället för att använda text. Sångaren får då samma funktion som en spelman som spelar till dans.

Trallworkshopen lärs ut av Annie Björkman. Under 2025 blev hon en av de tre första som fick titeln riksspelman i trall under Zornnämndens uppspel i Örebro. Med studier i folksång bakom sig från Malungs Folkhögskola, Kungliga Musikhögskolan och Universitetet i Sørøst-Norge så har hon under många år förkovrat sig inom folkmusiktraditionen. Sedan hösten 2024 leder hon Trallkedjan, en digital studiecirkel i att tralla till dans som sker 6 tillfällen per termin via Studieförbundet Bilda. Annies favoritgenre inom folksången har alltid varit trallandet. Att få tralla till dans är bland det bästa hon vet!

Under workshopen kommer du efter en kort sånguppvärmning få lära dig låtar att sjunga och tips och tricks för att tralla till dans. Det kan vara bra att ha lite sångvana men det är inget krav och nybörjare inom folkmusik är välkomna. Häng med på workshop, lär dig lite trall och känn dans-svänget!

Workshopen arrangeras via föreningen Nåni – Kultur och Historia och sker i deras kurstält, på Strandgärdet, under Medeltidsveckan.",source
2026-08-06,Torsdag,17:00,17:30,Visby domkyrka Sankta Maria,Liten konsert med renässanskören Ad Hoc,Renässanskören Ad Hoc under ledning av Per Lindberg,Konsert,https://www.medeltidsveckan.se/programme/,,,"Läckra låtar med klara klanger och härliga harmonier. Ad Hoc är kören som uppstår varje år på Medeltidsveckan. Ledare: Per Lindberg.

Arr: Sensus och Visby Domkyrkoförsamling",source
2026-08-06,Torsdag,17:45,18:45,S:t Clemens,Hjärtats tanke,Ruben Rask,Konsert,https://www.medeltidsveckan.se/programme/,,,"I denna musikföreställning kommer Ruben att vrida och vända på begreppet kärlek, men också ta med dig på skönsång i erotikens land. Sjung och sväng med när tidlöst egenskrivna kompositioner blandas med klassiska visförfattares verk, men i en tolkning som du aldrig hört tidigare.

Tidigare har Ruben Rask chockerat med sina vidriga visor & även briljerat som skaparen till musikprojektet “Bror Cháos”.

Så ta chansen och följ med denna afton fylld med kärlek, poesi och visor som du länge kommer till att nynna på.

Varmt välkomna <3",source
2026-08-06,Torsdag,17:45,18:45,S:t Nicolai,Game of Drones,"Falsobordone, Fornfela & Johan",Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343660,"Upplev en genuin konsertföreställning där fantasyvärldens musik får

kropp, blod och medeltida nerv. Med kärleken som en röd tråd navigerar

Game of Drones från kärlek till bröllop, eller om det är tvärt om?

Fantastiska Falsobordone, Fornfela och Anna spelar din favoritmusik från

fantasyvärldarna du älskar. Precis så som de skulle låtit redan från

början om de varit mer historiskt korrekta.

Berättaren Johan erbjuder en trygg famn när känslorna börjar svämma

över, för här rör vi oss mellan eros och agape, där begär och

osjälviskhet krockar helt öppet. För nu är det kärlek i alla dess former

som gäller på vår fantasyresa under Medeltidsveckan.

Föreställningen passar alla åldrar, alla kläder och alla som älskar

kärlek, musik, medeltid och fantasy. Men framförallt alla som gillar

varma kramar.

Anna Rynefors – gamba, moraharpa, säckpipa och sång

Kristin Svensson – fiddla och sång

Anna Steinholtz – harpa och sång

Sam Rynefors – slagverk

Johan Lundberg – berättare och sång",source
2026-08-06,Torsdag,18:00,19:00,Helge And,Ruinkonsert,Medicus Melodicus,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343773,Medicus Melodicus framför egna visor blandat med sinnrika översättningar och tolkningar av välkända visor från filmens och sagornas värld.,source
2026-08-06,Torsdag,18:00,19:30,S:ta Karin,Tristan och Isolde,Berättaren - Starur,Teater,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343780,"I nattens stillhet öppnas dörren till en av medeltidens starkaste kärlekssagor. Föreställningen är en poetisk och dramatisk tolkning av den klassiska berättelsen, där publiken leds genom kung Marks minnen. I hans kammare träder Tristan och Isolde fram för att återberätta sin historia – från barndom och strid till läkedom och förbjuden kärlek, från hovets intriger till flykten i skogen och det ödesdigra slutet.

På scen möts tre gestalter: Tristan, Isolde och kung Mark. Ord, musik och rörelse vävs samman i en levande helhet där det episka och det intima får samspela. Det är en historia om plikt och längtan, om kärlekens kraft och det pris den kräver.

Manus och regi är skapade av Berättaren – sagor i tid & otid, med den muntliga berättartraditionen som grund. Musiken är formad av Starur, där medeltida visor och originalkompositioner vävs samman till ett stämningsfullt landskap av sång, harpa och rytm. Tillsammans skapar de en scenisk värld där hav, strider och stilla nätter får kropp och klang.

Föreställningen är en berättelse om val och konsekvenser, om lojalitet som ställs mot begär – om människor som vill göra rätt men dras mot det som bränner starkast.

Producerad av Berättaren – sagor i tid & otid med musik från Starur.

Föreställningarna gestaltas av Berättaren – sagor i tid & otid tillsammans med Starur och Kajsa Franke.",source
2026-08-06,Torsdag,18:00,19:30,"Teatern, Strand Hotel",Home of Beowulf,Hans Wanneby och Rikard Evertsson,Föredrag,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343698,"The book “Home of Beowulf” gives a unique perspective on the poem “The Beowulf”. After seven years of collaborative research the authors present completely knew facts that place Beowulf, not only in the physical world, but also were his geographical home is. This book is a gamechanger in “Beowulfmania” as it transforms myth into reality, connecting the enigmatic picture stones of Gotland together with named places and known characters from the poem. The Gotland Island is filled with old fortresses, cairns and longhouses from the golden age of Beowulf an age that ended in 536. The story of Beowulf inspired Tolkien’s Lord of the rings and is the foundation for all modern fantasy literature. But the poem itself is not fiction, it is a story about the people living on Gotland during the 5 th and 6 th century. The authors Hans Wanneby and Rikard Evertsson have, after years of surveying field work and researching hundreds of papers, pieced together the puzzle of the poem`s enigmatic content and created a clear picture, something completely new. Now the dragon and the monster Grendel get their explanation and the physical environment around the King`s Hall at Stavgard, in the kingdom of cairns, is brought to life. Gotland`s picture stones connect us to Beowulf in a way that previously has never been considered. Follow their investigative work throughout the book, Home of Beowulf, richly illustrated with pictures. Hans Wanneby is a historian and guide at the Viking village Stavgard, Rikard Evertsson works as a land surveyor.",source
2026-08-06,Torsdag,18:30,19:15,S:t Lars,Källor och kärlek med Grågylling,Grågylling,Konsert,https://www.medeltidsveckan.se/programme/,,,"Källor och kärlek med Grågylling

Genom gruppen Grågyllings finstämda folkmusik berättar, sjunger och spelar vi om källans historia, från stenålder via medeltid till nutid, kryddat med tankar om kärlek till naturen och till varandra. Spelmannen Bosse Olofsson är även professor i miljögeologi, med grundvatten som specialitet. Han är mycket kunnig om källornas historia och grundvattnets betydelse. Under veckan planeras även ett föredrag med honom.

Nyckelharpa, fiol, mandola, sång – Bosse Olofsson

Sång, fiol, pipa – Nina Nu Wesemeyer

Berättare, mungiga – Richard Wesemeyer

Trumma, vevlira – Freddi Wesemeyer

Mera info: jordnarakultur.se

Springs, wells and love with Grågylling

Through the group Grågyllings finely tuned traditional music we sing, play and tell stories about the history of the springs – the wells, from stone age, through the middleages and to the present day. The fiddler Bosse Olofsson is also a professor of environmental geology, with groundwater as his speciality. He is very skilled in wells and springs, their function and history. A lecture with him is planned during this week.

Nyckelharpa, fiddle, mandola, vocals – Bosse Olofsson

Vocals, fiddle, pipe – Nina Nu Wesemeyer

Story teller, jews harp – Richard Wesemeyer

Drum, hurdy gurdy – Freddi Wesemeyer

More info: jordnarakultur.se",source
2026-08-06,Torsdag,18:30,19:20,S:t Lars,Källor och kärlek med Grågylling,Grågylling,Konsert,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343656,"Källor och kärlek med Grågylling

Genom gruppen Grågyllings finstämda folkmusik berättar, sjunger och spelar vi om källans historia, från stenålder via medeltid till nutid, kryddat med tankar om kärlek till naturen och till varandra. Spelmannen Bosse Olofsson är även professor i miljögeologi, med grundvatten som specialitet. Han är mycket kunnig om källornas historia och grundvattnets betydelse. Under veckan planeras även ett föredrag med honom.

Nyckelharpa, fiol, mandola, sång – Bosse Olofsson

Sång, fiol, pipa – Nina Nu Wesemeyer

Berättare, mungiga – Richard Wesemeyer

Trumma, vevlira – Freddi Wesemeyer

Mera info: jordnarakultur.se

Springs, wells and love with Grågylling

Through the group Grågyllings finely tuned traditional music we sing, play and tell stories about the history of the springs – the wells, from stone age, through the middleages and to the present day. The fiddler Bosse Olofsson is also a professor of environmental geology, with groundwater as his speciality. He is very skilled in wells and springs, their function and history. A lecture with him is planned during this week.

Nyckelharpa, fiddle, mandola, vocals – Bosse Olofsson

Vocals, fiddle, pipe – Nina Nu Wesemeyer

Story teller, jews harp – Richard Wesemeyer

Drum, hurdy gurdy – Freddi Wesemeyer

More info: jordnarakultur.se",source
2026-08-06,Torsdag,19:00,22:00,Strandgärdet,The Tundlaheim Saga – En kväll av onåd,DreamSmith Production,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345979,"– ett kompakt äventyr i piraternas värld –

När: Torsdag 6 augusti 2026, kl. 19:00–22:00

Var: Piratlägret: Tundlaheim, medeltidsveckan, Visby

Biljett: Ingår för boende i piratlägret. För övriga: 299 kr. All-in-biljett: 899 kr.

När solen sjunker bakom ringmuren och måsarna tystnar över Nordegravar, vaknar ett annat liv till. Ett liv av rykten, svek och saltstänkta hemligheter. I den svavelosande kampanjvärlden The Tundlaheim Saga samlas denna kväll pirater, smugglare och sjöbuser för ett rådslag som kan avgöra havens framtid. Vad står på spel? Något större än guld och rom…

‘En sista kväll’ är ett intensivt, tre timmar långt kompaktrollspel för vuxna deltagare. Du kliver rakt in i en inofficiell vaka inför vad som kan bli din väg till framgång – eller din undergång. Intrigen avslöjas vid start och drivs av deltagarna själva under ledning av erfarna spelledare.

Passar för dig som:

– bor i piratlägret (lajvet ingår!)

– är nyfiken på att prova lajv i lättformat

– gillar pirater, förbjudna allianser och dolda agendor

– vill bli en del av The Tundlaheim Saga

Biljettalternativ:

Standard – 299 kr

Du tar med egen dräkt och en roll som passar in i Tundlaheimvärlden. Spelledarstöd ingår.

All-in – 899 kr

För dig som vill ha allt serverat:

– uthyrda piratkläder

– färdigskriven karaktär på inlajv-pergament

– personlig piratmentor som guidar dig genom lajvet

Praktisk info:

– samling kl. 18:30 vid festtälten i piratlägret

– plats: Nordegravar, längs muren mot strandgärdet

– kläder: Piratinspirerat! Undvik moderna plagg.

– trygghet: trygghetsvärdar och offgame-utrymme finns

– åldersgräns: 18 år

Vad händer under lajvet?

Utan att avslöja för mycket: detta är ingen stillsam vaka. Förvänta dig intensiva samtal, oväntade allianser, dolda agendor och dramatik. Du kan påverka hela Tundlaheims framtid.

Skapa din roll:

Vill du spela en skrupelfri smugglare? En karismatisk lögnare? En pensionerad kapten med mörka hemligheter? Möjligheterna är oändliga. Hjälp finns på:

👉 www.piratlajv.se/karaktaers-guide

Regler och trygghetsprinciper:

👉 www.piratlajv.se/regler",source
2026-08-06,Torsdag,19:30,19:40,Visby domkyrka Sankta Maria,Klockspelsstund med medeltida musik,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Bästa platsen att lyssna är utanför kyrkans sydöstra torn, mot klinten.

Fri entré.",source
2026-08-06,Torsdag,20:00,21:00,Visby domkyrka Sankta Maria,Kvällsmässa i medeltida ton med Storkyrkans Gosskör,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,"“In nomine Patris et Filii et Spiritus Sancti. Amen” betyder I Faderns, Sonens och den Helige Andes namn. Amen. Så började den medeltida gudstjänsten. Mycket av det prästen sa var på latin.  Det var här man mötte Gud och den himmelska världen.

Fri entré.",source
2026-08-06,Torsdag,20:30,22:00,Medeltidsarenan,Tornerspel SPECIAL Medeltidsveckan (Visby) – ELDSHOW,,,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/319683,"Upplev de prisbelönta tornerspelen på Gotland! Förflyttas till en värld av dundrande hovar, vinande pilar och häpnadsväckande riddardåd. Se de flerfaldiga guldmedaljörerna tävla i ett skådespel fyllt med hästar, riddare, bågskyttar, fanfarer och spänning.Tornerspelen är en älskad tradition på Gotland. En oförglömlig upplevelse för hela familjen. Tornerspelen har premiär i juni och pågår varje vecka under juli och under hela Medeltidsveckan i augusti.Säkra dina biljetter nu och bli en del av det historiska äventyret!Lite mer om spelplatser och schemaTornerspelen har premiär tisdagen den 30 juni och hela premiärveckan är det halva priset! Spelen genomförs flera gånger i veckan, oftast tisdagar och torsdagar, under perioden 30 juni – 8 augusti, på Medeltidsarenan, Strandgärdet i Visby. Föreställningarna är ungefär en timme och 20 minuter (längden varierar något beroende på sammandrabbningar och dueller). Passa på och njut av stämningen före spelet! Arenaområdet öppnar redan klockan 17.30. Handelsbod och pop-up marknad, grill med mat och dryck, meet and greet med riddare, hästar och bågskyttar, och lekområde med toaletter, halmhoppborg och aktiviteter!Det sätts även upp två tornerspel på landsbygden. Det första lördagen den 18 juli på Bungemuseet (ej i Visby). Det andra, lördagen den 25 juli i Lojsta (ej i Visby), är premiär för säsongens Eldspel med lite extra spänning!Under Medeltidsveckan (2-9 augusti) behövs giltigt Medeltidsband för festivalen, utöver platsbiljett.Adresser:Visby: Medeltidsarenan: Strangärdet, Lasarettsgatan, 621 55 VisbyBunge: Bunge Annex 140, 624 64 FårösundLojsta: Lojsta Slott 487, 623 59 Hemse En produktion av Medeltidsveckan på Gotland i samarbete med Riddarsällskapet Torneamentum, Gutars Bågskyttar och Fanfare Gotlandica.",source
2026-08-06,Torsdag,20:30,22:00,Nordergravar,Bjäller-clash,Circus Ignis,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Circus Ignis arrangerar Bjäller-Clash i år igen för att kora årets hetaste boll av energi! En överdrivet vänskaplig tävling mellan eldartister. Tillsammans med publiken kommer vi välja eld-battlets vinnare! Välkomna ner i gravarna för att se detta magiska event!

Råttan och Räven är, för gott och ont, tillbaka i mikrofonen!

Om du läser detta och känner att du vill ta del som artist finns det plats för er hetlevrade artister att medverka.

För att delta kan ni kontakta Johan “Hellas” Hellstrand via PM på facebook messenger SENAST 23:59 3/8.

Det må vara tävling, men huvudsaken med detta event är att ha roligt, ge en bra och säker show för våran underbara publik.

Hoppas vi ses där! Det kommer bli episkt varmt och otroligt mysigt!",source
2026-08-06,Torsdag,21:00,22:00,Helge And,Troll&Älva i Helge And – Nu med kärlek!,Troll&Älva,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343700,"Troll&Älva i Helge And – en liten men intensiv eldupplevelse med klingande förspel, tramsigt mellanspel och gnistrande huvudakt. Siri Sigrand står för sång, flöjt och lite eld, Johan Holst står för eld, sång och lite harpa. Har vi otur står Spratt för relationsråden…

Välkomna på vår kärleksfulla ruinföreställning i Visby! Nu vill vi ha er för oss själva en stund, sjunga och spela för er och värma er med eld och kärleksvisor. Det blir mysigt, romantiskt, tramsigt, personligt och i slutändan ganska spektakulärt! Tycker ni att kärleksvisor är onödigt romantiskt kan ni alltid komma för relationsrådgivningen..?",source
2026-08-06,Torsdag,21:00,22:00,S:t Nicolai,Codex Regius,Vento Nero,Övrigt,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345925,"#Codex Regius är ett intensivt, 55 minuter långt scenverk av kompositörduon Vento Nero / Svartr Vindr, inspirerat av två av de starkaste texterna ur den fornnordiska traditionen: Hávamál (Den höges sång) och Völuspá (Völvans spådom).

Föreställningen tar formen av en ritual där uråldrig poesi möter en värld av ljus, skugga och närvaro. Med en ensemble av framstående musiker och väsen – mänskliga såväl som andra – vävs musik, röst och rörelse samman till en omslutande helhet.

Verket rör sig genom teman som kunskap, profetia, moral, undergång och förnyelse. Här träder de eddiska texterna fram på nytt, inte som avlägsen historia, utan som något som verkar i nuet.

##Codex Regius is an intense, 55-minute stage work by the composer duo Vento Nero / Svartr Vindr, inspired by two of the most powerful texts from the Old Norse tradition: Hávamál (The Song of the High One) and Völuspá (The Seeress’s Prophecy).

The performance takes the form of a ritual where ancient poetry meets a world of light, shadow, and presence. With an ensemble of renowned musicians and beings – human as well as other – music, voice, and movement are woven together into an immersive whole.

The work moves through themes of knowledge, prophecy, morality, doom, and renewal. Here, the Eddic texts emerge anew – not as distant history, but as something that resonates in the present.",source
2026-08-06,Torsdag,21:00,21:45,Visby domkyrka Sankta Maria,Konrad och katedralens hemliga rum,Visby domkyrka Sankta Maria,Guidad visning,https://www.medeltidsveckan.se/programme/,,,"Följ med Konrad vår unika och mångårige klockare, medan han stänger

kyrkan för kvällen. Klättra uppför de trånga medeltida trapporna, till vinden och de rum som sällan får besök. Åtminstone inte förrän efter kvällningen…

Observera – Inget för den med cellskräck! Vandringen går i gamla branta trappor och trånga spiralgångar, ingen tillgång till hiss.

Köp biljett här: https://www.nortic.se/ticket/organizer/3298

Pris

Vuxen: 190 kronor 

Medeltidspris 150 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).  

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré

Längd: Cirka 45 minuter

Antal: Max 25 personer

Språk: Svenska

Plats: Visby domkyrka Sankta Maria, samling utanför södra ingången.",source
2026-08-06,Torsdag,21:00,22:00,Wisby Hof,Amor Vincit Hyckel,Gycklargruppen Hyckel,Performance,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343655,"Sorg är kärlek som inte har någonstans att ta vägen, Hyckel bjuder in till en kväll där vi låter kärleken ta vägen tillsammans. Kanske blir det en minneskonsert, kanske blir det en skrattkavalkad med svängande bröst och snoppkazoo, kanske blir det en riot revival, kanske blir det en blandning av allt och lite till men du är hjärtligt välkommen att göra den här kvällen tillsammans med oss.",source
2026-08-06,Torsdag,21:15,22:05,S:t Lars,Primus – Eldsagor med FAE,Fae,Eldshow,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343705,"FAE firar 10års-jubileum på medeltidsveckan med en nypremiär av den upskattade eldsagan Primus. Rycks med i en dramatisk historia om hjältemod, kärlek och plikt. En saga om det godas kamp mot ondskan.

Se föreställningen som lade grunden till FAEs säregna berättarstil och låt dig hänföras av elden, musiken, koreografierna och berättelsen. FAE har väntat tio år på att få ge er Primus – den första eldsagan.",source
2026-08-06,Torsdag,22:15,23:00,Visby domkyrka Sankta Maria,Konrad och katedralens hemliga rum,Visby domkyrka Sankta Maria,Guidad visning,https://www.medeltidsveckan.se/programme/,,,"Följ med Konrad vår unika och mångårige klockare, medan han stänger

kyrkan för kvällen. Klättra uppför de trånga medeltida trapporna, till vinden och de rum som sällan får besök. Åtminstone inte förrän efter kvällningen…

Observera – Inget för den med cellskräck! Vandringen går i gamla branta trappor och trånga spiralgångar, ingen tillgång till hiss.

Köp biljett här: https://www.nortic.se/ticket/organizer/3298

Pris

Vuxen: 190 kronor 

Medeltidspris 150 kronor (visa upp Medeltidsbandet och får 40 kronor rabatt).  

Ungdom 13–17 år: 100 kronor 

Barn 0–12 år: Fri entré

Längd: Cirka 45 minuter

Antal: Max 25 personer

Språk: Svenska

Plats: Visby domkyrka Sankta Maria, samling utanför södra ingången.",source
2026-08-06,Torsdag,23:55,23:59,S:t Göran under Kastanjen,Midnattssagor med Fae,Fae,Teater,https://www.medeltidsveckan.se/programme/,,,"Avsluta dagen med medeltidsveckans mest magiska upplevelse. Sagor under stjärnorna. Medlemmarna i Fae bjuder in er att slå er ner vid lägerelden och ta del av några av deras favoritsagor från tid och otid. Myter, legender och berättelser om allt från mäktiga gudar och farliga jättar till listiga rävar och modiga människor. En och annan sång från Rävens repertoar kan även komma att framföras under kvällen.

Varje sagokväll berättar Fae två till tre sagor i lågornas sken och välkomnar alla som vill att komma och lyssna. Då många av sagorna är från 1000-talet eller äldre kan vuxna teman, mansgrisar till åskgudar och ofiltrerat jotun-hat förekomma.

Fae rekommenderar att komma i god tid och ta med sig filt, mantel eller fäll att sitta på, mat och dryck efter behag och en god kamrat att luta sig mot under nattens sagostund.

Första sagan börjar vid midnatt.",source
2026-08-07,Fredag,09:00,10:00,Hantverkspaviljongen Strandgärdet,Art of Illumination – Beginner’s Experience,Frank Berliner,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345932,"Beginner’s Workshop: Step into the colorful world of medieval book art! In this hands-on 60-minute workshop, suitable for all ages, you’ll discover the magic of traditional illumination techniques just as they were used centuries ago. Guided by a professional medieval illuminator, you’ll learn the essentials of creating vivid artwork using historical tempera methods, painting with natural pigments blended with egg yolk, just as artists did before the invention of the printing press. Dive into the process of preparing and mixing your own primary colors, then experiment by lightening and darkening shades to bring depth and vibrancy to your designs. Learn the secrets to creating a full palette by mixing secondary colors. Unleash your creativity as you freely design your own unique masterpiece on genuine handmade paper, experiencing for yourself the artistry and patience that medieval artists brought to each page. Whether you’re young or simply young-at-heart, this beginner’s course offers a perfect blend of history, art, and hands-on fun. No prior experience is required—just a sense of curiosity and a willingness to get creative with colors! All materials are included, and you’ll leave with your own personalized piece of medieval-inspired artwork and a deeper appreciation for this centuries-old tradition.",source
2026-08-07,Fredag,09:00,12:00,Kapitelhusgården,Hantverkshörna,Kapitelhusgården,Workshop,https://www.medeltidsveckan.se/programme/,,,"Kom och hantverka tillsammans på Kapitel! Kaffe och god stämning ingår. Varje dag mellan 9 och 12 har vi öppet för en ’drop-in’ hantverkshörna. Ta med ditt eget hantverk, häll upp en kopp kaffe och sitt i den mysiga stämningen på gården. Ingen föranmälan krävs. Swisha 35 kr i dörren för valfri dryck – påtår 20 kr.",source
2026-08-07,Fredag,09:00,12:00,Kapitelhusgården,Introduktion till silversmide,Gunnar Allard,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345995,Lär dig grunderna i silversmide och gör din egen ring med stämplad dekor med silversmeden Gunnar Allard.,source
2026-08-07,Fredag,09:00,13:00,Kapitelhusgården,Kurs i Rotslöjd,"Gunilla Axelsson, Sunnansjö Tenn",Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343620,"Kom och lär dig grunderna i rotslöjd. Vi jobbar med björkrötter och gör ett smycke eller början på ett litet fat.

Du kommer att få välja mellan att jobba enbart med björkrötter eller binda rötter kring en älghorns- eller keramikplatta i mitten av arbetet. Det brukar vara populärt och blir väldigt fint.

Vi går igenom starten, olika mönster samt avslutningen. Montering av de smycken som tillverkas ingår också.

Jag som håller i workshopen heter Gunilla Axelsson och bor i Vindeln, Västerbotten. Min slöjd och min kursverksamhet håller jag under namnet Sunnansjö Tenn.

Det här blir mitt fjärde år på Medeltidsveckan och Kapitelhusgården och det har varit så fantastiskt roligt att jag bara måste komma tillbaka igen.

Boken om rotslöjd, ”Första rotboken med extra allt” som jag har skrivit tillsammans med Gunnel Eriksson, mästarslöjdare från Botsmark, Västerbotten finns nu även på engelska och kommer att finnas till försäljning måndag till fredag. Den heter ”The first book of birch rootcraft, complete with all the extras”. Även fårbensprylar som är ett verktyg för rotslöjd och björkrötter kommer att finnas till försäljning så du kan fortsätta arbetet när du kommer hem.

Välkomna!",source
2026-08-07,Fredag,09:00,10:00,S:t Clemens,"Harp-Ell: Ceòl math, àm mìorbhaileach. Bra musik, goda stunder. Good music, marvellous times.",,,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/346072,"Njut som de välbeställda gaeliska hushållen en gång gjorde: Ett mål mat eller en stunds avkoppling till musik på den metallsträngade irländska/skotska harpan.I år hamnar fokus på medeltida melodier som berör olika sorters kärlek!Intag er egen medhavda mat, försjunk i handarbetsprojekt eller låt sinnet vandra fritt, till musik som spelades på Irland, Hebriderna och Skottland under de århundraden då den gaeliska kulturasfären var som starkast, när MacDonald-klanen regerade över sitt ö-rike och Irlands högst styrande möttes på Tara vart tredje år!Korta presentationer av melodierna varvas med musik, där avnjutandet av medhavd mat får vara viktigare än fullkomlig uppmärksamhet på harpspelaren och musiken.Enjoy a meal, a moment of handicrafts, or spending some time resting, like the wealthier Gaelic households would have done in Medieval and Renaissance times: To the entrancing sound of the Irish/Scottish wirestrung harp!This year the musical focus will be on medieval tunes relating to different types of love!Bring food if you wish and eat it at your leisure, or maybe work on some sewing project, while the melodies make the background and entertainment. Short interludes for presenting the melodies may be listened to, or ignored, as you yourself desire.cfp_2026_XtjNWrQCxy",source
2026-08-07,Fredag,09:00,09:30,Visby domkyrka Sankta Maria,Morgonbön i domkyrkan,,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Morgonbön i Visby domkyrka Sankta Maria

Fri entré",source
2026-08-07,Fredag,09:00,21:00,Visby domkyrka Sankta Maria,Visby domkyrka Sankta Maria,Visby domkyrka Sankta Maria,Övrigt,https://www.medeltidsveckan.se/programme/,,,Mitt i Hansestaden Visby ligger Visby domkyrka Sankta Maria. Domkyrkan som invigdes år 1225 är ett av Gotlands största besöksmål och samtidigt ett rum för stillhet och andakt.,source
2026-08-07,Fredag,10:00,14:00,Festivalområde Strandgärdet,Gantarnas läger,,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Öppet läger.

Testa på bågskyte i Gantarnas läger, bakom Medeltidsarenan, vi Gutars bågskyttars läger.",source
2026-08-07,Fredag,10:00,12:00,Fightingarenan,"Rustningsfäktning med Condottieri: Spjut, svärd och dolk.",Condottieri,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343787,På workshopen lär du dig grunderna i att strida med tre klassiska vapen i rustning. Workshopen är till största delen baserad på den medeltida manualen “Gladiatoria”. Du behöver inte ha med egen rustning men det är givetvis tillåtet.,source
2026-08-07,Fredag,10:00,10:45,Russtibus Scen,Berättarens kärleksfulla morgonsagor,Jean-Pierre Salkvist,Teater,https://www.medeltidsveckan.se/programme/,,,"Berättarföreställningarna är interaktiva föreställningar, där publiken får möta den runtresande berättaren som med stort engagemang och med hjälp av publiken gestaltar de fantastiska historierna. Föreställningarna baseras på den klassiska berättarkonsten från en tid då de traderade historierna var vårt enda medium. Sagorna är mångfacetterade berättelser med klassiska element och en hel del oväntade vändningar.

Föreställningarna är inspirerade av och har sin grund i folksagor. Dessa kan vara nästan vad som helst och komma från vilken plats som helst, under århundradena har de gått från mun till mun.",source
